"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Dhrs9",9.93081920491557e-08,0.233788447097528,0.131,0.041,0.0016639087577836,"Granulocytes 1","Dhrs9"
"Abi3",1.01797301834892e-07,0.511014166219083,0.145,0.043,0.00170561379224361,"Granulocytes 1","Abi3"
"Glipr2",1.03225292013733e-07,0.45809020263256,0.257,0.116,0.0017295397676901,"Granulocytes 1","Glipr2"
"1600020E01Rik",1.05007358887134e-07,-0.474131496992122,0.02,0.103,0.00175939829815393,"Granulocytes 1","1600020E01Rik"
"Nr4a1",1.05233778335994e-07,-0.532435299129139,0.047,0.155,0.00176319195601957,"Granulocytes 1","Nr4a1"
"March7",1.0642078579265e-07,0.500508602870914,0.429,0.255,0.00178308026595584,"Granulocytes 1","March7"
"Sgpl1",1.07471634557922e-07,-0.531675173999342,0.253,0.403,0.00180068723701798,"Granulocytes 1","Sgpl1"
"Mllt6",1.09897057950201e-07,-0.397111094877032,0.016,0.097,0.00184132520595561,"Granulocytes 1","Mllt6"
"Tecpr1",1.1017270151563e-07,-0.486987739001742,0.035,0.131,0.00184594361389437,"Granulocytes 1","Tecpr1"
"Nsd1",1.12301515714491e-07,0.593068654973007,0.294,0.146,0.0018816118957963,"Granulocytes 1","Nsd1"
"Isg20",1.12935858468337e-07,-0.828051584778293,0.255,0.303,0.00189224030863699,"Granulocytes 1","Isg20"
"Cap1",1.15657794458705e-07,0.451372713239087,0.476,0.3,0.00193784634615561,"Granulocytes 1","Cap1"
"Prr5l",1.15888289193425e-07,0.406572857634766,0.133,0.034,0.00194170828543583,"Granulocytes 1","Prr5l"
"Adora2a",1.20138656837565e-07,-0.296970047806497,0.012,0.082,0.00201292319531341,"Granulocytes 1","Adora2a"
"Car13",1.22511195229019e-07,-0.237746968355621,0,0.043,0.00205267507606222,"Granulocytes 1","Car13"
"F3",1.26635950919676e-07,-0.511331255547461,0.004,0.064,0.00212178535765917,"Granulocytes 1","F3"
"Gpr68",1.30831545964683e-07,-0.26662617243987,0.008,0.075,0.00219208255263826,"Granulocytes 1","Gpr68"
"Ncor1",1.34672718146762e-07,0.498098219063652,0.431,0.262,0.002256441392549,"Granulocytes 1","Ncor1"
"Atp5c1",1.36122906296455e-07,0.504951080704775,0.369,0.206,0.0022807392949971,"Granulocytes 1","Atp5c1"
"Arhgap30",1.36991943525834e-07,0.543597785654957,0.322,0.167,0.00229530001377535,"Granulocytes 1","Arhgap30"
"Vdac1",1.39033700982987e-07,-0.566333809365366,0.124,0.234,0.00232950965996995,"Granulocytes 1","Vdac1"
"Ppp1cb",1.41763193376607e-07,-0.581125692698936,0.196,0.298,0.00237524230502505,"Granulocytes 1","Ppp1cb"
"Mapk14",1.49180113051282e-07,0.2957397031673,0.147,0.047,0.00249951279417422,"Granulocytes 1","Mapk14"
"Eif5",1.49832151907801e-07,-0.506582015647059,0.527,0.639,0.0025104377052152,"Granulocytes 1","Eif5"
"Ssu72",1.54648892250307e-07,0.333779463752451,0.724,0.552,0.0025911421896539,"Granulocytes 1","Ssu72"
"Pim3",1.55600124016619e-07,-0.469864787054002,0.022,0.103,0.00260708007789846,"Granulocytes 1","Pim3"
"Ppp1r15a",1.55789686474306e-07,-0.62073676605802,0.19,0.345,0.00261025619687699,"Granulocytes 1","Ppp1r15a"
"Arpp19",1.56445809225685e-07,0.46511334400314,0.624,0.453,0.00262124953357636,"Granulocytes 1","Arpp19"
"Anp32a",1.59260543936656e-07,0.388938247921598,0.586,0.406,0.00266841041365867,"Granulocytes 1","Anp32a"
"Lilrb4a",1.60829054051438e-07,-0.419989974755184,0.698,0.775,0.00269469080063185,"Granulocytes 1","Lilrb4a"
"Svip",1.61550084657033e-07,0.274269035090258,0.065,0.004,0.00270677166842859,"Granulocytes 1","Svip"
"Atp1a3",1.62112059868968e-07,0.395531968483319,0.127,0.032,0.00271618756310456,"Granulocytes 1","Atp1a3"
"Med30",1.62414359217606e-07,0.482699382432092,0.218,0.092,0.00272125258869099,"Granulocytes 1","Med30"
"Idh3g",1.67058609231072e-07,0.354843838789473,0.127,0.032,0.0027990669976666,"Granulocytes 1","Idh3g"
"Cox17",1.71645566360493e-07,-0.428012134210794,0.769,0.822,0.00287592146437005,"Granulocytes 1","Cox17"
"Pik3cd",1.87472094262529e-07,0.429190995223511,0.218,0.09,0.00314109493936868,"Granulocytes 1","Pik3cd"
"Tor3a",1.89084949104246e-07,-0.472873590577417,0.049,0.148,0.00316811832224165,"Granulocytes 1","Tor3a"
"Trim11",1.91695497307359e-07,0.3103406623194,0.108,0.024,0.0032118580573848,"Granulocytes 1","Trim11"
"Arhgef1",1.98573341248627e-07,0.541552076883973,0.263,0.124,0.00332709633262074,"Granulocytes 1","Arhgef1"
"Slc43a3",1.99043890607707e-07,-0.418746385592715,0.033,0.124,0.00333498038713213,"Granulocytes 1","Slc43a3"
"Lamb3",2.01512525002229e-07,-0.363926097474692,0.016,0.09,0.00337634235641235,"Granulocytes 1","Lamb3"
"Noct",2.02136625238104e-07,-0.515937389042259,0.059,0.155,0.00338679915586444,"Granulocytes 1","Noct"
"Tpm3",2.11897572014323e-07,0.338425393816756,0.694,0.519,0.00355034381909998,"Granulocytes 1","Tpm3"
"Mia2",2.14525577756668e-07,0.498168175708408,0.261,0.122,0.00359437605531298,"Granulocytes 1","Mia2"
"Pilrb1",2.17119107423518e-07,0.521338618259569,0.214,0.092,0.00363783064488104,"Granulocytes 1","Pilrb1"
"Tapbp",2.20046366948256e-07,-0.653990041445869,0.351,0.442,0.00368687687821803,"Granulocytes 1","Tapbp"
"Skap2",2.20975818316951e-07,0.437136291691424,0.631,0.461,0.00370244983590052,"Granulocytes 1","Skap2"
"Fmnl1",2.53826187140557e-07,0.429139959836882,0.382,0.219,0.00425285776554003,"Granulocytes 1","Fmnl1"
"Egr1",2.54622113743511e-07,0.720801633644432,0.267,0.129,0.00426619351577252,"Granulocytes 1","Egr1"
"Rnaseh2c",2.64305287015837e-07,0.506070450371171,0.286,0.144,0.00442843508395036,"Granulocytes 1","Rnaseh2c"
"Inpp5d",2.76970234314996e-07,0.589953860980392,0.276,0.142,0.00464063627594777,"Granulocytes 1","Inpp5d"
"Atp5j2",3.06242885318915e-07,0.409794799142401,0.588,0.412,0.00513109954351842,"Granulocytes 1","Atp5j2"
"Tmem38b",3.09983748765266e-07,-0.53974291785446,0.204,0.339,0.00519377771056204,"Granulocytes 1","Tmem38b"
"Acp2",3.14717782833285e-07,-0.417806190089317,0.059,0.17,0.00527309645137169,"Granulocytes 1","Acp2"
"Unc119",3.19376576527012e-07,0.464002438112194,0.302,0.155,0.00535115453971008,"Granulocytes 1","Unc119"
"Cox5b",3.36719261461397e-07,0.411198735887582,0.7,0.532,0.00564173122578571,"Granulocytes 1","Cox5b"
"Tfrc",3.46586895881151e-07,-0.513137138450748,0.041,0.137,0.00580706344048869,"Granulocytes 1","Tfrc"
"Arid5a",3.60610894518881e-07,0.384684389768076,0.169,0.06,0.00604203553766386,"Granulocytes 1","Arid5a"
"Arhgdib",3.92748649081493e-07,0.465985217501371,0.729,0.607,0.00658050361536041,"Granulocytes 1","Arhgdib"
"Psenen",4.12546241114501e-07,0.335656727478505,0.763,0.603,0.00691221226987346,"Granulocytes 1","Psenen"
"Gsdme",4.19488980199547e-07,0.260481214209976,0.116,0.032,0.00702853786324341,"Granulocytes 1","Gsdme"
"Ahr",4.23448079432083e-07,0.357453465679722,0.08,0.011,0.00709487257088455,"Granulocytes 1","Ahr"
"Hexb",4.26146508156469e-07,0.634362061780245,0.318,0.18,0.00714008474416163,"Granulocytes 1","Hexb"
"Ppm1m",4.32758940253982e-07,0.226888110983311,0.073,0.009,0.00725087604395547,"Granulocytes 1","Ppm1m"
"St3gal6",4.49319569970074e-07,0.299223507253994,0.092,0.017,0.00752834939484859,"Granulocytes 1","St3gal6"
"Ddx60",4.5573348443598e-07,-0.72677625129716,0.082,0.165,0.00763581453172485,"Granulocytes 1","Ddx60"
"Napsa",4.60096961914881e-07,0.468148470496524,0.284,0.142,0.00770892459688384,"Granulocytes 1","Napsa"
"Cops9",4.62536306631368e-07,0.525719875912497,0.388,0.242,0.00774979581760856,"Granulocytes 1","Cops9"
"Cux1",4.90705964505587e-07,0.308638567008911,0.251,0.129,0.0082217784352911,"Granulocytes 1","Cux1"
"Ifit3b",5.06813517603269e-07,-0.753680823412444,0.031,0.103,0.00849166048744276,"Granulocytes 1","Ifit3b"
"Tmem268",5.1375514457813e-07,0.348824427828504,0.098,0.019,0.00860796744740657,"Granulocytes 1","Tmem268"
"Olr1",5.14147691684778e-07,-0.615117588882469,0.045,0.135,0.00861454457417846,"Granulocytes 1","Olr1"
"Ndufb1-ps",5.1773443450858e-07,0.376287457495927,0.737,0.594,0.00867464045019125,"Granulocytes 1","Ndufb1-ps"
"Syf2",5.2497290782059e-07,0.494967482900404,0.551,0.395,0.00879592107053399,"Granulocytes 1","Syf2"
"B4galnt1",5.30326075078016e-07,0.382401517694189,0.145,0.045,0.00888561338793215,"Granulocytes 1","B4galnt1"
"Ptk2b",5.31802789870006e-07,0.368967451200189,0.29,0.15,0.00891035574427195,"Granulocytes 1","Ptk2b"
"Retnlg",5.4668742629018e-07,1.19509345990533,0.494,0.41,0.00915974782749196,"Granulocytes 1","Retnlg"
"Nme2",5.82228643333407e-07,0.667423556355163,0.41,0.294,0.00975524091905123,"Granulocytes 1","Nme2"
"Bad",5.97430831923565e-07,0.318095145602923,0.133,0.039,0.0100099535888793,"Granulocytes 1","Bad"
"Cd24a",6.02590826518532e-07,-0.534455200900845,0.606,0.682,0.010096409298318,"Granulocytes 1","Cd24a"
"Tmx4",6.2059384401649e-07,0.389388773524912,0.143,0.045,0.0103980498564963,"Granulocytes 1","Tmx4"
"Map4k4",6.21223432112797e-07,-0.523628380359606,0.153,0.279,0.0104085986050499,"Granulocytes 1","Map4k4"
"Sri",6.43292464595763e-07,0.435000040633461,0.549,0.388,0.010778365244302,"Granulocytes 1","Sri"
"Rb1cc1",6.43864049996877e-07,0.539449548265037,0.282,0.142,0.0107879421576977,"Granulocytes 1","Rb1cc1"
"Il12a",6.62596815818527e-07,-0.457087768245875,0.018,0.094,0.0111018096490394,"Granulocytes 1","Il12a"
"Rnf216",6.64516960812606e-07,0.352162225447572,0.161,0.056,0.0111339816784152,"Granulocytes 1","Rnf216"
"Pfkp",6.66709507404293e-07,-0.658984223263736,0.182,0.311,0.0111707177965589,"Granulocytes 1","Pfkp"
"Wdfy4",6.77026889194111e-07,0.300284145528098,0.104,0.024,0.0113435855284473,"Granulocytes 1","Wdfy4"
"Flna",6.83780160176563e-07,0.438062998390029,0.253,0.12,0.0114567365837583,"Granulocytes 1","Flna"
"Rps13",6.98524000943859e-07,0.328373658617976,0.922,0.833,0.0117037696358144,"Granulocytes 1","Rps13"
"Akr1a1",7.26070190614654e-07,-0.443984172112549,0.353,0.44,0.0121653060437485,"Granulocytes 1","Akr1a1"
"Slc22a20",7.30609680246845e-07,0.199640960095807,0.053,0.002,0.0122413651925359,"Granulocytes 1","Slc22a20"
"5430425K12Rik",7.31496202703079e-07,0.388517792578336,0.092,0.017,0.0122562188762901,"Granulocytes 1","5430425K12Rik"
"Calm2",7.32212433407101e-07,0.32280665612513,0.8,0.65,0.012268219321736,"Granulocytes 1","Calm2"
"Gm36161",7.48705317132172e-07,-0.364127181444452,0.018,0.088,0.0125445575885495,"Granulocytes 1","Gm36161"
"Mpeg1",7.65261519849426e-07,-0.538685736150432,0.557,0.682,0.0128219567650771,"Granulocytes 1","Mpeg1"
"Rplp1",7.68673801156323e-07,0.429378112780078,0.902,0.803,0.0128791295383742,"Granulocytes 1","Rplp1"
"Aqp9",7.90851573241326e-07,0.323601161585131,0.096,0.019,0.0132507181096584,"Granulocytes 1","Aqp9"
"Sptbn1",7.93739571613225e-07,0.199900145914829,0.053,0.002,0.0132991065223796,"Granulocytes 1","Sptbn1"
"Nabp1",7.94075431728864e-07,0.360628468381715,0.267,0.137,0.0133047338586171,"Granulocytes 1","Nabp1"
"Palm",8.12019429768051e-07,0.254315081459282,0.082,0.013,0.0136053855457637,"Granulocytes 1","Palm"
"Fam160b1",8.13724091979678e-07,0.403768812427189,0.124,0.034,0.0136339471611195,"Granulocytes 1","Fam160b1"
"Mbp",8.15910360012474e-07,0.417347124371517,0.153,0.052,0.013670578082009,"Granulocytes 1","Mbp"
"Atp5g3",8.28139110271752e-07,0.409455320409513,0.214,0.092,0.0138754707926032,"Granulocytes 1","Atp5g3"
"Myd88",8.40748675663346e-07,0.520454629706306,0.3,0.163,0.0140867440607394,"Granulocytes 1","Myd88"
"Sema6b",8.49603647943053e-07,0.328897970863855,0.096,0.019,0.0142351091212859,"Granulocytes 1","Sema6b"
"Ndufb8",8.72655616037998e-07,0.457385425828514,0.367,0.215,0.0146213448467167,"Granulocytes 1","Ndufb8"
"Rnf19a",8.73006065246177e-07,-0.471331512961522,0.049,0.142,0.0146272166231997,"Granulocytes 1","Rnf19a"
"Kmt2c",8.87358282266653e-07,0.536918558691,0.202,0.09,0.0148676880193778,"Granulocytes 1","Kmt2c"
"Oasl1",9.17794090983687e-07,-0.691880974676805,0.078,0.135,0.0153776399944317,"Granulocytes 1","Oasl1"
"H2-Q4",9.47745336199649e-07,-0.57273466920758,0.1,0.212,0.0158794731080251,"Granulocytes 1","H2-Q4"
"Rps8",9.63714550599725e-07,0.0984342489377621,0.857,0.727,0.0161470372952984,"Granulocytes 1","Rps8"
"Casp3",1.01331975579404e-06,0.262870082917185,0.141,0.052,0.0169781725083291,"Granulocytes 1","Casp3"
"Atp6v0e",1.02195048256036e-06,-0.240118816146543,0.822,0.783,0.0171227803352988,"Granulocytes 1","Atp6v0e"
"Ssbp4",1.06675944283362e-06,0.399443544921986,0.135,0.047,0.0178735544646773,"Granulocytes 1","Ssbp4"
"Gpr146",1.07731655806999e-06,0.431131136549735,0.178,0.069,0.0180504389304627,"Granulocytes 1","Gpr146"
"Aftph",1.09960740442748e-06,0.420598885483338,0.169,0.064,0.0184239220611824,"Granulocytes 1","Aftph"
"Rpsa",1.10146632794313e-06,0.602306334292972,0.6,0.479,0.0184550683246871,"Granulocytes 1","Rpsa"
"Dctpp1",1.11001695673825e-06,0.338875897492151,0.237,0.112,0.0185983341101493,"Granulocytes 1","Dctpp1"
"Brk1",1.1609816057607e-06,0.403283576749509,0.727,0.575,0.0194522468045206,"Granulocytes 1","Brk1"
"Hcls1",1.1873809748554e-06,0.437848439671797,0.378,0.223,0.0198945682337022,"Granulocytes 1","Hcls1"
"Lta",1.19502851534196e-06,-0.151495888979269,0,0.036,0.0200227027745546,"Granulocytes 1","Lta"
"6430548M08Rik",1.1966794266889e-06,0.325152822077995,0.127,0.036,0.0200503637941725,"Granulocytes 1","6430548M08Rik"
"Hhex",1.2020996612404e-06,0.195741756264475,0.086,0.017,0.0201411798240829,"Granulocytes 1","Hhex"
"Zfp292",1.20319672026896e-06,-0.584778949464142,0.259,0.378,0.0201595610481063,"Granulocytes 1","Zfp292"
"Cmah",1.25727099431978e-06,0.259632573356911,0.08,0.013,0.0210655755098278,"Granulocytes 1","Cmah"
"Arpc3",1.25881940512547e-06,0.313729475479493,0.914,0.856,0.0210915191328772,"Granulocytes 1","Arpc3"
"Csf3",1.27280616366011e-06,-0.249085689027498,0.006,0.06,0.0213258672721252,"Granulocytes 1","Csf3"
"Map3k8",1.28865116680314e-06,-0.552251086876769,0.212,0.352,0.0215913502997865,"Granulocytes 1","Map3k8"
"Chst15",1.30686678491577e-06,0.415105361851273,0.131,0.043,0.0218965529812637,"Granulocytes 1","Chst15"
"Krt80",1.31566457777976e-06,0.315859877647108,0.076,0.011,0.0220439600007,"Granulocytes 1","Krt80"
"Actr3",1.34629136761002e-06,0.393695167898437,0.561,0.395,0.0225571118643058,"Granulocytes 1","Actr3"
"Rufy4",1.35602872822838e-06,0.338890322218054,0.11,0.028,0.0227202613414665,"Granulocytes 1","Rufy4"
"Scimp",1.37585955459766e-06,0.384972387556091,0.098,0.021,0.0230525268372838,"Granulocytes 1","Scimp"
"Alkbh5",1.38599366119194e-06,-0.522124717998079,0.253,0.38,0.023222323793271,"Granulocytes 1","Alkbh5"
"Cmip",1.41997159675115e-06,0.420864091984214,0.322,0.178,0.0237916241035655,"Granulocytes 1","Cmip"
"Hmox2",1.43965367256759e-06,-0.461661982244239,0.237,0.384,0.0241213972838699,"Granulocytes 1","Hmox2"
"Slc35a5",1.44555637490863e-06,0.454443951074289,0.214,0.094,0.0242202970615941,"Granulocytes 1","Slc35a5"
"Pip5k1b",1.45054644932234e-06,0.233744497551831,0.078,0.013,0.0243039057583959,"Granulocytes 1","Pip5k1b"
"Gm43672",1.47971082704133e-06,0.398522789768686,0.118,0.032,0.0247925549070775,"Granulocytes 1","Gm43672"
"Tbc1d10c",1.49291291434803e-06,0.14778743362881,0.053,0.004,0.0250137558799012,"Granulocytes 1","Tbc1d10c"
"Gbp7",1.50740697381512e-06,-0.576507460457756,0.094,0.202,0.0252566038462724,"Granulocytes 1","Gbp7"
"4732465J04Rik",1.51251385161883e-06,0.422346230581161,0.106,0.026,0.0253421695838735,"Granulocytes 1","4732465J04Rik"
"Slc44a1",1.52594302896638e-06,-0.452832040440294,0.053,0.133,0.0255671754503317,"Granulocytes 1","Slc44a1"
"Gm49774",1.52652218132416e-06,-0.458640567353138,0.024,0.103,0.0255768791480863,"Granulocytes 1","Gm49774"
"Arid3a",1.54384948284683e-06,0.326796422755141,0.19,0.082,0.0258671980850987,"Granulocytes 1","Arid3a"
"Cd302",1.57294726746964e-06,-0.523632059775006,0.157,0.296,0.0263547314664537,"Granulocytes 1","Cd302"
"Smim11",1.57693115058234e-06,0.48186306700025,0.259,0.131,0.0264214814280071,"Granulocytes 1","Smim11"
"Ghitm",1.5784283974285e-06,-0.497006155491939,0.173,0.294,0.0264465677989146,"Granulocytes 1","Ghitm"
"Lpcat2",1.5785370367308e-06,0.367374267818487,0.455,0.294,0.0264483880504246,"Granulocytes 1","Lpcat2"
"Nt5c2",1.63101929330661e-06,0.381240290455718,0.176,0.069,0.0273277282593522,"Granulocytes 1","Nt5c2"
"Orm1",1.66143178482537e-06,-0.443913351140131,0.006,0.056,0.0278372895547491,"Granulocytes 1","Orm1"
"Fhod1",1.69090140030157e-06,0.426279276916439,0.133,0.041,0.0283310529620528,"Granulocytes 1","Fhod1"
"Uqcr11",1.73486643047601e-06,0.47294850620988,0.465,0.305,0.0290676870426255,"Granulocytes 1","Uqcr11"
"Pgs1",1.73590948076618e-06,0.503160186450334,0.233,0.112,0.0290851633502373,"Granulocytes 1","Pgs1"
"Ccnd2",1.74297591326379e-06,0.479918205446309,0.137,0.045,0.0292035614267347,"Granulocytes 1","Ccnd2"
"Arrdc3",1.82584589491809e-06,0.380408234985452,0.182,0.075,0.0305920479693526,"Granulocytes 1","Arrdc3"
"Trib1",1.84795782214741e-06,0.444099568132796,0.327,0.182,0.0309625333100798,"Granulocytes 1","Trib1"
"Ccng1",1.884048776202e-06,0.340704449443251,0.151,0.054,0.0315672372452646,"Granulocytes 1","Ccng1"
"Pcbd2",1.88858471045708e-06,0.468139859465192,0.267,0.135,0.0316432368237084,"Granulocytes 1","Pcbd2"
"Asah1",1.89290902916055e-06,0.394338290644592,0.245,0.118,0.031715690783585,"Granulocytes 1","Asah1"
"Mrpl51",1.94940258322735e-06,0.479500927088624,0.278,0.144,0.0326622402819743,"Granulocytes 1","Mrpl51"
"Dusp7",1.95163820200196e-06,0.350983021586395,0.073,0.011,0.0326996980745429,"Granulocytes 1","Dusp7"
"Zeb2os",2.00683354391379e-06,-0.412222169452687,0.041,0.118,0.0336244960282755,"Granulocytes 1","Zeb2os"
"Eea1",2.06463441320894e-06,-0.359472112422419,0.09,0.204,0.0345929495933159,"Granulocytes 1","Eea1"
"Gpbp1",2.06692940230177e-06,-0.546028302879595,0.216,0.352,0.0346314021355662,"Granulocytes 1","Gpbp1"
"Timm8a1",2.14406559209919e-06,-0.324381078451152,0.043,0.129,0.035923818995622,"Granulocytes 1","Timm8a1"
"Tnfrsf23",2.14689423401252e-06,-0.840692345009181,0.235,0.376,0.0359712128908798,"Granulocytes 1","Tnfrsf23"
"Timm8b",2.1706636111467e-06,-0.470673773974877,0.398,0.5,0.036369468804763,"Granulocytes 1","Timm8b"
"Zfp652",2.17466885107477e-06,0.48152557508903,0.208,0.094,0.0364365765997578,"Granulocytes 1","Zfp652"
"Npc1",2.185503665934e-06,-0.414710609961601,0.153,0.288,0.0366181139227241,"Granulocytes 1","Npc1"
"Gm31683",2.23600810274734e-06,0.413872937965456,0.094,0.024,0.0374643157615317,"Granulocytes 1","Gm31683"
"Cnr2",2.23819924881945e-06,0.315705351600657,0.082,0.015,0.0375010284139698,"Granulocytes 1","Cnr2"
"Lyst",2.3111319519668e-06,0.412371901396154,0.618,0.455,0.0387230158552037,"Granulocytes 1","Lyst"
"Cnot6l",2.33181451734372e-06,0.404672411018675,0.147,0.052,0.0390695522380941,"Granulocytes 1","Cnot6l"
"Hvcn1",2.34396343774764e-06,-0.472013516041666,0.073,0.17,0.0392731073994617,"Granulocytes 1","Hvcn1"
"Selenon",2.35849085049946e-06,0.320042321986116,0.108,0.028,0.0395165142001185,"Granulocytes 1","Selenon"
"Nbeal2",2.40696790893658e-06,0.270264000298751,0.116,0.034,0.0403287473142324,"Granulocytes 1","Nbeal2"
"Themis2",2.47791707325381e-06,0.474157949064613,0.204,0.09,0.0415175005623676,"Granulocytes 1","Themis2"
"Eed",2.52613424672532e-06,0.399697033852141,0.171,0.067,0.0423253793038828,"Granulocytes 1","Eed"
"Klra17",2.53759138779431e-06,0.24431920820556,0.086,0.017,0.0425173437024937,"Granulocytes 1","Klra17"
"Lyn",2.5383929102862e-06,0.435388164123849,0.569,0.408,0.0425307732118453,"Granulocytes 1","Lyn"
"Clic5",2.55316029731686e-06,-0.264075689271643,0,0.034,0.042778200781544,"Granulocytes 1","Clic5"
"Tgtp1",2.55316029731712e-06,-0.194124548767331,0,0.034,0.0427782007815484,"Granulocytes 1","Tgtp1"
"Eno1",2.59632676556784e-06,-0.421395470402123,0.649,0.74,0.0435014549570892,"Granulocytes 1","Eno1"
"Ywhah",2.61373266217593e-06,0.390609074180005,0.39,0.238,0.0437930907547577,"Granulocytes 1","Ywhah"
"Arhgap4",2.63284244965652e-06,0.231471897781916,0.102,0.028,0.0441132752439949,"Granulocytes 1","Arhgap4"
"Rps4x",2.66386472611359e-06,0.506080365690553,0.478,0.328,0.0446330534860331,"Granulocytes 1","Rps4x"
"Pip4k2a",2.69267806269115e-06,0.444123595969016,0.161,0.06,0.0451158209403902,"Granulocytes 1","Pip4k2a"
"Ddx5",2.72461790866572e-06,0.366745134767074,0.853,0.734,0.0456509730596941,"Granulocytes 1","Ddx5"
"Bin3",2.76555112921823e-06,0.466833092564082,0.28,0.148,0.0463368091700515,"Granulocytes 1","Bin3"
"Neu1",2.90952465480493e-06,-0.510246179395563,0.218,0.345,0.0487490855912566,"Granulocytes 1","Neu1"
"Ttc39c",2.92595940394533e-06,-0.279051754701847,0.01,0.071,0.0490244498131039,"Granulocytes 1","Ttc39c"
"Fth1.1",1.91863824412763e-100,1.5938447099303,1,0.998,3.21467837803585e-96,"Granulocytes 2","Fth1"
"Hilpda.1",1.13649791420428e-88,2.24368071768277,0.821,0.207,1.90420225524928e-84,"Granulocytes 2","Hilpda"
"Cxcr2.1",5.85622888981308e-82,-2.72919609801755,0.092,0.67,9.81211150488181e-78,"Granulocytes 2","Cxcr2"
"Actb.1",2.56856217687971e-79,-1.45491012325641,0.936,0.97,4.30362592736196e-75,"Granulocytes 2","Actb"
"Sod2.1",1.37483115185826e-77,1.9344092433624,0.862,0.378,2.30352959493851e-73,"Granulocytes 2","Sod2"
"Gadd45b.1",3.71516839629478e-75,1.79340711950506,0.911,0.578,6.2247646479919e-71,"Granulocytes 2","Gadd45b"
"Lrg1.1",4.05005774425165e-73,-3.03438263162076,0.077,0.615,6.78587175049364e-69,"Granulocytes 2","Lrg1"
"Esd.1",5.42265912860478e-73,1.89695411816002,0.875,0.523,9.08566536997732e-69,"Granulocytes 2","Esd"
"Cd52.1",9.91285169659982e-71,-1.59711443608759,0.819,0.963,1.6608983017653e-66,"Granulocytes 2","Cd52"
"Cxcl2.1",4.65865983666451e-70,2.80995369676979,0.89,0.495,7.80558455633138e-66,"Granulocytes 2","Cxcl2"
