"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Scarb1.1",3.95776977505196e-08,-0.232277092501665,0.031,0.107,0.000663124325809957,"Microglia 2","Scarb1"
"Cspg4.1",4.01403530899875e-08,0.0864858640029363,0.027,0,0.00067255161602274,"Microglia 2","Cspg4"
"Neil3.1",4.01403530900028e-08,0.0894954903121599,0.027,0,0.000672551616022997,"Microglia 2","Neil3"
"Prmt1",4.02285041605296e-08,0.343981793434924,0.272,0.202,0.000674028587209674,"Microglia 2","Prmt1"
"Dedd.1",4.02364893695108e-08,-0.262261987200744,0.044,0.133,0.000674162379386154,"Microglia 2","Dedd"
"Ptp4a3.1",4.14851773046126e-08,-0.316528305340072,0.165,0.276,0.000695084145738784,"Microglia 2","Ptp4a3"
"Stk24.1",4.16010629171519e-08,-0.292640492275531,0.1,0.212,0.00069702580917688,"Microglia 2","Stk24"
"Kitl.1",4.17217819800967e-08,-0.256786247828149,0.034,0.111,0.00069904845707652,"Microglia 2","Kitl"
"Nova1.1",4.22389317069015e-08,-0.189226558459661,0.011,0.073,0.000707713300749134,"Microglia 2","Nova1"
"Lmln.1",4.23207489398733e-08,-0.150744253733221,0.008,0.065,0.000709084148487578,"Microglia 2","Lmln"
"Xdh.1",4.33627158132616e-08,0.194788949028883,0.069,0.013,0.000726542303451198,"Microglia 2","Xdh"
"2810454H06Rik.1",4.3502078105992e-08,-0.170430803448695,0.004,0.054,0.000728877318665896,"Microglia 2","2810454H06Rik"
"Cblb.1",4.42767902899196e-08,-0.136507447853554,0.011,0.069,0.000741857621307603,"Microglia 2","Cblb"
"Cox14.1",4.44929460411406e-08,0.326694514387274,0.439,0.363,0.000745479310919311,"Microglia 2","Cox14"
"Ulk1.1",4.48210055383107e-08,-0.141633510420614,0.015,0.079,0.000750975947794397,"Microglia 2","Ulk1"
"Cuedc2.1",4.57188038544138e-08,0.316816040006196,0.437,0.37,0.000766018558580704,"Microglia 2","Cuedc2"
"Lmbrd1.1",4.7064264123517e-08,-0.314633981927009,0.134,0.255,0.000788561745389528,"Microglia 2","Lmbrd1"
"Cybb.1",4.75923333409739e-08,0.355015255722572,0.14,0.052,0.000797409545128018,"Microglia 2","Cybb"
"Cnnm3.1",4.76805995847109e-08,-0.226618995709789,0.029,0.1,0.000798888446041831,"Microglia 2","Cnnm3"
"Etfa",4.81489641620792e-08,0.321893353336582,0.213,0.136,0.000806735894535637,"Microglia 2","Etfa"
"Rdh14.1",4.85883778763606e-08,-0.28943967517199,0.092,0.197,0.000814098271318422,"Microglia 2","Rdh14"
"Stradb.1",4.95079245873753e-08,-0.213089758023808,0.036,0.12,0.000829505276461473,"Microglia 2","Stradb"
"Tmpo",5.00223587479741e-08,0.430446591864578,0.266,0.184,0.000838124620822306,"Microglia 2","Tmpo"
"Ttc4.1",5.04113288936272e-08,-0.246245199361187,0.057,0.152,0.000844641815612724,"Microglia 2","Ttc4"
"Sf3b6.1",5.05765494062033e-08,0.341824158351616,0.421,0.375,0.000847410085300937,"Microglia 2","Sf3b6"
"Cct5.1",5.122145622822e-08,0.367696039527785,0.454,0.372,0.000858215499103826,"Microglia 2","Cct5"
"Zfp322a.1",5.13113747434808e-08,-0.234205617225722,0.038,0.123,0.000859722083827021,"Microglia 2","Zfp322a"
"Zfp426.1",5.13848629469689e-08,-0.227418211559836,0.021,0.09,0.000860953378676463,"Microglia 2","Zfp426"
"Atp5a1",5.14238686507157e-08,0.296643875641108,0.596,0.572,0.000861606919242741,"Microglia 2","Atp5a1"
"Ttll3.1",5.18133919825692e-08,-0.165718841202474,0.006,0.057,0.000868133382667947,"Microglia 2","Ttll3"
"Sp4.1",5.18913023400965e-08,-0.179217059893574,0.011,0.073,0.000869438770708317,"Microglia 2","Sp4"
"Chuk.1",5.23436015790179e-08,-0.242428834234117,0.057,0.152,0.000877017044456445,"Microglia 2","Chuk"
"Rbpj",5.2457129534534e-08,-0.273513992722979,0.293,0.442,0.000878919205351117,"Microglia 2","Rbpj"
"Ap1g1.1",5.28850165996162e-08,-0.272466932714555,0.1,0.212,0.000886088453126569,"Microglia 2","Ap1g1"
"Tmem230.1",5.30244738401708e-08,-0.251475097501081,0.123,0.242,0.000888425059192061,"Microglia 2","Tmem230"
"Top3b.1",5.36020822325065e-08,-0.227234890487556,0.036,0.117,0.000898102887805646,"Microglia 2","Top3b"
"Srsf7",5.44192112347158e-08,-0.337222340990942,0.423,0.566,0.000911793884237663,"Microglia 2","Srsf7"
"Cdk14.1",5.44218532688277e-08,-0.241966920510003,0.054,0.147,0.000911838151519208,"Microglia 2","Cdk14"
"Rangap1.1",5.48684027991724e-08,0.329610801383132,0.14,0.053,0.000919320088900134,"Microglia 2","Rangap1"
"Cmip.1",5.54133676117691e-08,-0.277521565361301,0.069,0.167,0.000928450974335191,"Microglia 2","Cmip"
"Zc3h11a.1",5.54478549398116e-08,-0.0986164376190592,0,0.036,0.000929028809516544,"Microglia 2","Zc3h11a"
"Stxbp5.1",5.56391199484073e-08,-0.281530476249046,0.071,0.167,0.000932233454735564,"Microglia 2","Stxbp5"
"Gm26782.1",5.59132528325887e-08,-0.2013678601206,0.054,0.141,0.000936826551210023,"Microglia 2","Gm26782"
"Shld2.1",5.6148760814612e-08,-0.233379230689631,0.025,0.098,0.000940772487448825,"Microglia 2","Shld2"
"Dync1i2.1",5.62562741321667e-08,-0.310921530979862,0.469,0.618,0.000942573873084453,"Microglia 2","Dync1i2"
"Gemin6.1",5.64860534774989e-08,0.26301953844394,0.117,0.045,0.000946423826015494,"Microglia 2","Gemin6"
"Gna13.1",5.66470608480896e-08,-0.318054029790727,0.259,0.4,0.000949121504509741,"Microglia 2","Gna13"
"Hmbox1.1",5.67561338248056e-08,-0.264459856090191,0.057,0.152,0.000950949022234618,"Microglia 2","Hmbox1"
"Gas5",5.69138385341872e-08,-0.168967905355322,0.649,0.785,0.000953591364640307,"Microglia 2","Gas5"
"Sarnp.1",5.78146187208273e-08,0.323449328874589,0.444,0.397,0.000968683936667461,"Microglia 2","Sarnp"
"Otud4.1",5.94566268595138e-08,-0.255771862491717,0.05,0.134,0.000996195783031153,"Microglia 2","Otud4"
"Fes.1",5.96575243065611e-08,-0.261590349270304,0.174,0.306,0.000999561819756431,"Microglia 2","Fes"
"Zbtb43.1",6.00693296150341e-08,-0.179418284219374,0.017,0.082,0.0010064616176999,"Microglia 2","Zbtb43"
"Tlr6.1",6.03363328246111e-08,-0.209287109190142,0.023,0.094,0.00101093525647636,"Microglia 2","Tlr6"
"Glrx2.1",6.08296451453803e-08,0.348826345934355,0.318,0.192,0.00101920070441085,"Microglia 2","Glrx2"
"Zfp945.1",6.14838264584799e-08,-0.226824877230735,0.04,0.125,0.00103016151231183,"Microglia 2","Zfp945"
"Rdx.1",6.22730195580064e-08,-0.215785744426094,0.322,0.472,0.0010433844426944,"Microglia 2","Rdx"
"Stoml1.1",6.22960128077286e-08,-0.199461737258788,0.019,0.086,0.00104376969459349,"Microglia 2","Stoml1"
"Zfas1",6.27217533463435e-08,-0.0966438521772148,0.282,0.414,0.00105090297731799,"Microglia 2","Zfas1"
"Gm43696.1",6.27594797124693e-08,-0.183361327744697,0.011,0.07,0.00105153508258242,"Microglia 2","Gm43696"
"Smurf2.1",6.2891519328826e-08,-0.274124955499174,0.048,0.132,0.00105374740635448,"Microglia 2","Smurf2"
"Cdk19.1",6.30902961149794e-08,-0.181620375500383,0.086,0.184,0.00105707791140648,"Microglia 2","Cdk19"
"Htatip2.1",6.32101212814809e-08,0.264497956492304,0.14,0.053,0.00105908558207121,"Microglia 2","Htatip2"
"Prpf40a.1",6.44011883281416e-08,-0.359610322162329,0.241,0.37,0.00107904191043801,"Microglia 2","Prpf40a"
"Mpc2",6.49256016278038e-08,0.228405908494759,0.492,0.493,0.00108782845527385,"Microglia 2","Mpc2"
"Sh3pxd2a.1",6.51283130372327e-08,-0.205430803113987,0.033,0.11,0.00109122488493883,"Microglia 2","Sh3pxd2a"
"Krba1.1",6.55798093133751e-08,-0.165784539151624,0.01,0.067,0.0010987897050456,"Microglia 2","Krba1"
"Dnajb11.1",6.56688755522949e-08,0.306099843794041,0.487,0.439,0.0011002820098787,"Microglia 2","Dnajb11"
"Sugp2.1",6.57190630612e-08,-0.189039328058601,0.013,0.073,0.00110112290159041,"Microglia 2","Sugp2"
"Cdkn2a.1",6.63888653589866e-08,0.182876044180322,0.075,0.016,0.00111234543908982,"Microglia 2","Cdkn2a"
"Map4k3.1",6.64323584086146e-08,-0.204018599059358,0.021,0.092,0.00111307416513634,"Microglia 2","Map4k3"
"Smad3.1",6.65852592562647e-08,-0.239966178580488,0.042,0.128,0.00111563601883871,"Microglia 2","Smad3"
"Ppp4r3a.1",6.67394838344175e-08,-0.287695455388297,0.125,0.242,0.00111822005164567,"Microglia 2","Ppp4r3a"
"Fignl1.1",6.73095940869536e-08,0.131250109713542,0.05,0.006,0.00112777224892691,"Microglia 2","Fignl1"
"Cndp2.1",6.76726669254257e-08,0.398551883518395,0.437,0.335,0.00113385553433551,"Microglia 2","Cndp2"
"Zfp512.1",6.90774934408878e-08,-0.238654229060925,0.038,0.12,0.00115739340260207,"Microglia 2","Zfp512"
"Ss18.1",6.92520694977216e-08,-0.292616586973385,0.094,0.197,0.00116031842443433,"Microglia 2","Ss18"
"Stk40",6.9778616331487e-08,-0.249605018546541,0.046,0.13,0.00116914071663406,"Microglia 2","Stk40"
"Gm44067.1",7.0539060248756e-08,-0.167606486784405,0.002,0.047,0.00118188195446791,"Microglia 2","Gm44067"
"Ubxn4.1",7.05459555791575e-08,-0.379874595000433,0.218,0.343,0.00118199748572878,"Microglia 2","Ubxn4"
"Ap1s2",7.06209575630078e-08,-0.0794538199798428,0.211,0.318,0.0011832541439682,"Microglia 2","Ap1s2"
"Nhlrc2.1",7.08298819128396e-08,-0.240660155777682,0.038,0.114,0.00118675467144963,"Microglia 2","Nhlrc2"
"Pikfyve.1",7.09401765608936e-08,-0.257265439632824,0.054,0.132,0.00118860265827777,"Microglia 2","Pikfyve"
"Zbtb44.1",7.13331553304395e-08,-0.225895503808739,0.031,0.106,0.00119518701756151,"Microglia 2","Zbtb44"
"Tpp2",7.14830524508961e-08,-0.293898102901801,0.216,0.355,0.00119769854381476,"Microglia 2","Tpp2"
"Ten1.1",7.15264961504962e-08,0.368906092362491,0.356,0.243,0.00119842644300156,"Microglia 2","Ten1"
"Trappc6a.1",7.23347396438104e-08,0.337127882131002,0.213,0.128,0.00121196856273204,"Microglia 2","Trappc6a"
"Prpf18.1",7.32196168268076e-08,-0.26493933520198,0.054,0.144,0.00122679467993316,"Microglia 2","Prpf18"
"Hivep2",7.32927544857294e-08,-0.224117502731131,0.034,0.115,0.0012280201014084,"Microglia 2","Hivep2"
"Golga1",7.61277226247783e-08,-0.157272563871184,0.021,0.088,0.00127551999257816,"Microglia 2","Golga1"
"Cenpk.1",7.65413645739736e-08,0.150477044139028,0.059,0.009,0.00128245056343693,"Microglia 2","Cenpk"
"Ppih.1",7.65487708295206e-08,0.25999437499802,0.142,0.056,0.00128257465524862,"Microglia 2","Ppih"
"Mrps18a.1",7.66654911537405e-08,0.411159186840024,0.282,0.194,0.00128453030428092,"Microglia 2","Mrps18a"
"Atp6v0d1.1",7.71293060187173e-08,0.321095646617156,0.408,0.329,0.00129230152234361,"Microglia 2","Atp6v0d1"
"Metap1d.1",7.74478453844768e-08,-0.254354415373827,0.044,0.128,0.00129763864941691,"Microglia 2","Metap1d"
"Fat3.1",7.82276762110615e-08,-0.250863793466957,0.04,0.121,0.00131070471491634,"Microglia 2","Fat3"
"Tecr.1",7.86655801106534e-08,0.275417289779314,0.533,0.494,0.001318041794754,"Microglia 2","Tecr"
"Tnks2.1",7.88803675270157e-08,-0.307382296053623,0.178,0.309,0.00132164055791515,"Microglia 2","Tnks2"
"Stag2.1",7.94725198302468e-08,-0.332791143267177,0.163,0.283,0.00133156206975579,"Microglia 2","Stag2"
"Brca1.1",7.974570192279e-08,0.146133246866764,0.05,0.006,0.00133613923571635,"Microglia 2","Brca1"
"Mfhas1.1",7.99785481190929e-08,-0.281729595624284,0.069,0.158,0.0013400405737354,"Microglia 2","Mfhas1"
"Csnk2a1.1",8.01985875335936e-08,-0.265618592712024,0.316,0.465,0.00134372733412536,"Microglia 2","Csnk2a1"
"Trim33.1",8.08456924314159e-08,-0.25382177880999,0.048,0.133,0.00135456957668837,"Microglia 2","Trim33"
"Wdr20.1",8.08849119678114e-08,-0.243549272387356,0.059,0.152,0.00135522670002068,"Microglia 2","Wdr20"
"Cacybp.1",8.09296421027941e-08,0.397939038238591,0.352,0.242,0.00135597615343232,"Microglia 2","Cacybp"
"Il1rl2.1",8.24410709964591e-08,-0.199276808032297,0.017,0.08,0.00138130014454567,"Microglia 2","Il1rl2"
"Slc45a4.1",8.25514178590874e-08,-0.265447889670598,0.065,0.156,0.00138314900622901,"Microglia 2","Slc45a4"
"Gm12703.1",8.35228938587043e-08,-0.0989243201858772,0.002,0.035,0.00139942608660259,"Microglia 2","Gm12703"
"Serbp1",8.36136503135471e-08,0.303957571773592,0.732,0.707,0.00140094671100348,"Microglia 2","Serbp1"
"Asb13.1",8.43503577753814e-08,-0.226947953390561,0.031,0.1,0.00141329024452651,"Microglia 2","Asb13"
"Trappc12.1",8.48922993934731e-08,-0.205135106719623,0.023,0.094,0.00142237047633764,"Microglia 2","Trappc12"
"Rnf113a2.1",8.49151935075481e-08,-0.177597125838687,0.017,0.076,0.00142275406721897,"Microglia 2","Rnf113a2"
"Rab7.1",8.56346916153147e-08,0.349396863186266,0.456,0.376,0.0014348092580146,"Microglia 2","Rab7"
"Pom121.1",8.64184056013311e-08,-0.282844855908869,0.077,0.168,0.0014479403858503,"Microglia 2","Pom121"
"Gigyf2.1",8.69166812215147e-08,-0.295251184868896,0.08,0.179,0.00145628899386648,"Microglia 2","Gigyf2"
"Kdsr.1",8.72915619940722e-08,-0.194490791548624,0.036,0.116,0.00146257012121068,"Microglia 2","Kdsr"
"Abhd18.1",9.02821230386103e-08,-0.180096787802458,0.015,0.075,0.00151267697151192,"Microglia 2","Abhd18"
"Kidins220.1",9.0592115945922e-08,-0.276009883132079,0.079,0.181,0.00151787090267392,"Microglia 2","Kidins220"
"Tent2.1",9.10428668741301e-08,-0.267445029732812,0.098,0.208,0.00152542323447605,"Microglia 2","Tent2"
"Kdm1a.1",9.21491349635951e-08,-0.315247406710245,0.126,0.238,0.00154395875631504,"Microglia 2","Kdm1a"
"A930024E05Rik.1",9.27523463334642e-08,-0.169675094579195,0.008,0.061,0.00155406556281719,"Microglia 2","A930024E05Rik"
"Gm4356.1",9.2760469419805e-08,-0.127158017627464,0.002,0.046,0.00155420166512883,"Microglia 2","Gm4356"
"Eloa.1",9.31392842666183e-08,-0.303612803313294,0.126,0.245,0.00156054870788719,"Microglia 2","Eloa"
"Dpysl2.1",9.50160047071752e-08,-0.27244796192007,0.23,0.37,0.00159199315886872,"Microglia 2","Dpysl2"
"Sash3.1",9.54380513918925e-08,-0.271028917896399,0.103,0.212,0.00159906455107116,"Microglia 2","Sash3"
"Zfp688.1",9.55700492135665e-08,-0.216066555441936,0.023,0.089,0.00160127617457331,"Microglia 2","Zfp688"
"Glrx3",9.56007939600538e-08,0.309390521550226,0.351,0.295,0.0016017913028007,"Microglia 2","Glrx3"
"Styx.1",9.77181020646982e-08,-0.153979910354119,0.01,0.059,0.00163726680009402,"Microglia 2","Styx"
"Zfp24.1",9.77190114798692e-08,-0.276893993504513,0.092,0.199,0.00163728203734521,"Microglia 2","Zfp24"
"Elmsan1.1",9.80418024898347e-08,-0.234588730087499,0.033,0.11,0.00164269040071718,"Microglia 2","Elmsan1"
"Zfp780b.1",9.81011689525831e-08,-0.220952022327417,0.021,0.089,0.00164368508580053,"Microglia 2","Zfp780b"
"Gpi1.1",9.83659510869506e-08,0.365823406153021,0.414,0.352,0.00164812151046186,"Microglia 2","Gpi1"
"Gng2.1",9.97379974206657e-08,-0.339992947282375,0.255,0.391,0.00167111014678325,"Microglia 2","Gng2"
"Gm2237.1",1.0121212682717e-07,-0.190387965642038,0.011,0.07,0.00169580918498924,"Microglia 2","Gm2237"
"Rwdd1.1",1.01433746532251e-07,0.405001732022476,0.402,0.287,0.00169952242314787,"Microglia 2","Rwdd1"
"mt-Nd2.1",1.01972050440965e-07,0.0676571529968477,0.87,0.948,0.00170854170513838,"Microglia 2","mt-Nd2"
"Gpatch2.1",1.02702562100285e-07,-0.189635165260427,0.025,0.097,0.00172078142799027,"Microglia 2","Gpatch2"
"Efcab14.1",1.03546056339635e-07,-0.28868622662124,0.094,0.201,0.00173491417397059,"Microglia 2","Efcab14"
"Mgat5.1",1.03875215589164e-07,-0.301441467305373,0.115,0.214,0.00174042923719645,"Microglia 2","Mgat5"
"Snta1.1",1.04562498594594e-07,-0.306138127685538,0.111,0.213,0.00175194466395242,"Microglia 2","Snta1"
"Zfpm1.1",1.05157485676621e-07,-0.196044863015963,0.025,0.091,0.00176191367251178,"Microglia 2","Zfpm1"
"Mrpl11.1",1.05244524325406e-07,0.335996229281839,0.351,0.221,0.00176337200507219,"Microglia 2","Mrpl11"
