"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Lamtor1",2.31318079918462e-07,0.479068922506896,0.554,0.386,0.00387573442903382
"Hnrnpa3",2.20896969555661e-06,0.478796260626134,0.367,0.216,0.0370112872490509
"Pts",0.00121435395442778,0.477794355749951,0.273,0.203,1
"Spp1",4.45778513860869e-12,0.475384932706342,0.369,0.159,7.46901899973887e-08
"Rps15",2.36556534546513e-07,0.47512120351168,0.709,0.604,0.00396350473632682
"Gas2l3",2.38027329438465e-08,0.473944565172826,0.086,0.008,0.000398814790474148
"Furin",0.000297798028454097,0.472466128052577,0.384,0.267,1
"Agtrap",1.22566186557934e-06,0.472078652729082,0.233,0.108,0.0205359645577818
"Pwp1",1.46443181924428e-07,0.471578448384653,0.132,0.033,0.00245365551314379
"Eif2s2",7.86816661774912e-07,0.471514362580051,0.513,0.342,0.0131831131680387
"Ctsl",5.28837706775291e-06,0.470910141169793,0.372,0.224,0.0886067577702
"Fam50a",7.84670540591801e-10,0.470887956133207,0.362,0.177,1.31471549076156e-05
"Dot1l",5.85925517694717e-06,0.470489547875742,0.143,0.049,0.0981718204897498
"Psmd2",2.44252279574899e-07,0.470145576299039,0.182,0.067,0.00409244694427744
"Specc1",4.34006804087449e-08,0.46891349367292,0.131,0.031,0.000727178400248521
"Irak3",5.26356814486324e-09,0.468633849509366,0.367,0.188,8.81910842671836e-05
"Lamtor2",1.4214421247389e-06,0.467765579795997,0.464,0.332,0.0238162628000003
"Rbx1",5.34639783026093e-06,0.466742555201908,0.623,0.512,0.0895788956460219
"Ndufc1",1.71646935504536e-07,0.466696429449583,0.316,0.159,0.0028759444043785
"Soat1",8.2750767657303e-06,0.465645607426253,0.411,0.262,0.138648911209811
"Sgms2",0.000546948796977746,0.464940047498806,0.219,0.141,1
"Cox17",9.79131897476381e-11,0.46341655417379,0.836,0.735,1.64053549422168e-06
"Rab9",5.39367284159854e-07,0.462008299389731,0.266,0.126,0.00903709884609835
"Dgkz",6.88068464169286e-09,0.461633303122793,0.272,0.116,0.000115285871171564
"Rplp2",2.2734303201964e-09,0.460389135537775,0.901,0.866,3.80913250148907e-05
"Cyp4v3",2.01817293812902e-12,0.458911487563467,0.116,0.008,3.38144875783518e-08
"Rpl3",3.43081289892265e-07,0.45830637301029,0.386,0.221,0.0057483270121449
"Gapdh",3.16991977565925e-06,0.458203199373019,0.922,0.874,0.0531120058411707
"Fcrls",0.000437888931091506,0.457973082427817,0.095,0.033,1
"Apoc2",0.000129434423193082,0.45736713163879,0.245,0.139,1
"Pou2f2",1.24625405994382e-10,0.454015686960696,0.131,0.021,2.08809867743586e-06
"Maff",1.18411389488196e-06,0.453965845720602,0.171,0.062,0.0198398283087473
"Hspa8",0.00591286491784846,0.453009219338255,0.429,0.332,1
"Nme1",5.7429429653979e-07,0.451891085845197,0.263,0.126,0.00962230093852419
"Chchd1",1.24620268546468e-07,0.451617934702014,0.27,0.123,0.00208801259949608
"Ly75",7.49275899772839e-06,0.450934190063128,0.09,0.039,0.125541177006939
"Rpl35",9.26279109812372e-06,0.450482550277607,0.607,0.504,0.155198064849063
"F3",3.13734006790876e-05,0.45034719511135,0.053,0.005,0.525661328378112
"Mrpl54",1.47643635856435e-05,0.450015225639232,0.295,0.17,0.247376911877457
"Trmt112",2.2640385372753e-05,0.449790252286848,0.369,0.231,0.379339656920476
"Sirt2",9.68481380303163e-08,0.448900124528635,0.312,0.154,0.00162269055269795
"Gm36913",5.6865085836951e-09,0.448761597793487,0.145,0.033,9.52774513198113e-05
"Hint1",1.1410763396226e-09,0.448490985168595,0.423,0.229,1.91187340703766e-05
"Rnf130",2.44021838075041e-06,0.446620233121129,0.49,0.35,0.0408858589694732
"Cd48",9.64881908005125e-08,0.445866600743285,0.111,0.021,0.00161665963686259
"Rpl23",2.91459674238165e-11,0.445600973403609,0.954,0.918,4.88340684186046e-07
"E230032D23Rik",7.27241307826755e-06,0.441926056047713,0.392,0.247,0.121849281126373
"Casp4",0.000770980553738203,0.440334335297033,0.429,0.319,1
"Psma2",6.32114181777427e-06,0.438949859755764,0.501,0.36,0.105910731156808
"Mrps14",5.13877658152783e-05,0.437817939941207,0.238,0.129,0.861002016234987
"Sar1a",1.52004560956731e-06,0.435119663182667,0.293,0.152,0.0254683641883002
"Edf1",1.6022286823113e-06,0.433544178092321,0.633,0.488,0.0268453415721259
"Arl8b",2.82813439090632e-06,0.433040884368529,0.24,0.113,0.0473853917196353
"Atp1b3",3.47885136542672e-06,0.432627033956885,0.323,0.18,0.0582881546277247
"Batf",0.000364708410978773,0.432309485944489,0.224,0.126,1
"Pim3",7.34337749787967e-08,0.431947612574337,0.095,0.013,0.00123038289976974
"Cd93",4.71947398556736e-06,0.431880574085928,0.078,0.013,0.0790747866281811
"Ergic1",1.02107274993633e-07,0.429969016599572,0.131,0.031,0.00171080739251831
"Rps27l",0.000459271211416498,0.429557457610737,0.522,0.419,1
"Igf2r",2.85792431136127e-07,0.429265847175271,0.25,0.113,0.0047884521836858
"Ndufab1",1.0848520147509e-05,0.428077666761533,0.224,0.111,0.181766955071513
"Prkd3",4.50440616004433e-06,0.428001434312734,0.116,0.033,0.0754713252115427
"Syne1",0.00108278026739991,0.425145043479885,0.199,0.116,1
"Ewsr1",0.000137585271377852,0.425065297957328,0.282,0.17,1
"Slc43a3",3.77178944327873e-09,0.424414178435851,0.118,0.018,6.31963321221351e-05
"Fkbp3",6.33004824912463e-06,0.423594437083298,0.173,0.069,0.106059958414083
"D730003I15Rik",4.63893383109485e-07,0.420993595034248,0.127,0.033,0.00777253363399942
"G3bp1",1.61800784995951e-09,0.419929162198469,0.231,0.085,2.71097215260717e-05
"Pycard",0.000279997221993318,0.419723507782726,0.256,0.198,1
"Gm31814",0.00250212691630857,0.419683623905707,0.25,0.165,1
"Nupr1",1.62804972935974e-07,0.419544764310811,0.123,0.028,0.00272779732154225
"Nfkb2",1.18334468408004e-06,0.418501445180181,0.233,0.105,0.019826940181761
"Ube2s",4.08167127328104e-07,0.41841281401935,0.314,0.162,0.00683884021838238
"2310009A05Rik",1.66299880742066e-05,0.415877321400784,0.229,0.113,0.278635450183331
"Pebp1",1.37524166393078e-07,0.415727433897773,0.266,0.121,0.00230421740791603
"Uqcc2",1.62937264813735e-07,0.415063843508537,0.295,0.144,0.00273001387195413
"Tank",0.000210551064650285,0.413594177150151,0.238,0.144,1
"Timm8a1",6.84044112798889e-10,0.412031529823881,0.127,0.023,1.14611591099454e-05
"Sumo2",9.76054796789327e-07,0.41165303461223,0.534,0.365,0.0163537981202052
"Ubash3b",6.44586686448508e-07,0.41090514634884,0.194,0.077,0.0108000499314448
"Rpl35a",6.03722400621599e-09,0.410193358029319,0.921,0.905,0.000101153688224149
"Rpl21",1.05274669880637e-08,0.409873106943942,0.827,0.748,0.000176387709385008
"Kdelr2",5.51891183394175e-07,0.409806739075252,0.243,0.111,0.0092469367777694
"Nlrp3",0.0408161034672977,0.409096874967899,0.298,0.239,1
"Mcfd2",4.23541347815224e-06,0.409013721007605,0.19,0.08,0.0709643528264407
"Snrpd2",1.08668553757388e-07,0.408613866729109,0.367,0.201,0.00182074161820504
"Rplp1",1.86621957381798e-07,0.408166662735442,0.848,0.861,0.00312685089593203
"Tmem38b",1.89999545583468e-05,0.408096840945298,0.325,0.19,0.3183442386251
"Dtx4",8.9321045565692e-08,0.407354087560469,0.233,0.098,0.00149657411845317
"Tatdn2",6.17474929179375e-07,0.407237730841648,0.157,0.051,0.0103457924384004
"Uap1l1",3.98239118647781e-07,0.407183375531193,0.155,0.049,0.00667249643294356
"Odc1",4.37254732993491e-05,0.406271069603746,0.125,0.044,0.732620305130595
"Rab10",2.973921795488e-05,0.403966330774147,0.287,0.167,0.498280596834014
"Commd3",9.53114688217921e-08,0.403909717690088,0.226,0.093,0.00159694366010913
"Plin3",2.07646226692008e-06,0.403907384986417,0.206,0.087,0.034791125282246
"Glmp",4.34403776596388e-08,0.403627540691542,0.273,0.123,0.000727843527687248
"Zcrb1",0.000125944320833278,0.403495181630832,0.381,0.257,1
"Wsb2",9.9318240662859e-06,0.402910008453123,0.222,0.105,0.16640771223062
"Snu13",8.89929623440251e-06,0.401717533019582,0.326,0.188,0.149107708407414
"Scamp3",4.6742773499421e-06,0.399906398882718,0.205,0.09,0.0783175169982798
"Slc38a1",0.00012571772467116,0.399797519589745,0.102,0.033,1
"Nqo1",8.26655755600272e-08,0.398197192636743,0.101,0.015,0.00138506171850826
"B4galt1",0.000454190258484216,0.396793018172327,0.213,0.121,1
"Rps26",1.60087056823862e-08,0.396168139407343,0.824,0.789,0.000268225863708382
"Sowahc",0.00080035704548411,0.396116805051369,0.129,0.062,1
"Larp4b",0.0034438024507787,0.395721908066473,0.25,0.175,1
"Fam162a",2.83669456804452e-05,0.395547462395145,0.427,0.283,0.47528817487586
"Mpp1",0.00117001292648046,0.39384826793978,0.286,0.198,1
"Timm13",0.000298243573532519,0.393597127993469,0.291,0.193,1
"Iah1",2.55768311683479e-07,0.393124566607913,0.162,0.051,0.00428539806225668
"Uqcrb",3.06253379538769e-05,0.393010432857652,0.353,0.219,0.513127537417208
"Bhlhe40",1.92581180314432e-06,0.392730275303327,0.406,0.249,0.0322669767616831
"Ghitm",3.4549003063004e-06,0.392399280736793,0.287,0.152,0.0578868546320631
"Ptgr1",1.36441102981318e-05,0.392346867146699,0.06,0.008,0.228607068045198
"Mphosph8",5.40082078995014e-06,0.39206886365585,0.201,0.09,0.0904907523356146
"Clcn7",5.85339106642707e-07,0.39178599351662,0.15,0.046,0.00980735673179856
"Npepps",0.000244440913841261,0.391074153741448,0.316,0.201,1
"P4ha1",1.21416677887618e-06,0.390977253454646,0.395,0.239,0.0203433643800705
"Fcf1",1.38343204068251e-05,0.38987980295396,0.236,0.118,0.231794038416355
"Orm1",1.00667493479164e-05,0.389751458176978,0.048,0.005,0.168668385324339
"Zfp503",0.000328788546528835,0.388658492386504,0.081,0.023,1
"Ndufc2",3.0372600292341e-05,0.388623333286425,0.164,0.075,0.508892917898174
"Tmed9",0.000116738501996345,0.388522885755321,0.33,0.206,1
"Grn",0.000964230724365271,0.387768315156962,0.46,0.347,1
"Eif2s1",4.19388632086212e-07,0.387515211194785,0.18,0.064,0.00702685653060448
"Snx3",4.73174745675341e-06,0.387473974617783,0.547,0.396,0.0792804286379034
"Ubxn1",7.44482429799444e-06,0.386950967714333,0.556,0.401,0.124738031112897
"Ctss",0.0627766542228673,0.38630597012146,0.561,0.499,1
"Mtch2",2.878694932811e-06,0.386272310455397,0.215,0.095,0.0482325335992483
"Impa2",0.001015966309019,0.385859107748742,0.238,0.149,1
"Tecpr1",1.05877516734104e-07,0.385315894205284,0.12,0.026,0.00177397779287991
"Por",0.00409165186009534,0.384868465803033,0.42,0.329,1
"Ptafr",4.08831918692545e-07,0.383899833894941,0.561,0.383,0.0068499787976936
"Rps15a",9.5100796951539e-06,0.383599307020799,0.808,0.735,0.159341385292304
"Ncoa3",0.000110237987008622,0.381953232048495,0.219,0.118,1
"Clic4",0.000378232432305188,0.381838691617624,0.093,0.031,1
"Gm16867",9.0221014251086e-09,0.381808010187391,0.157,0.041,0.000151165309377695
"Ctsd",1.02655201066331e-06,0.3817913155873,0.912,0.841,0.0171998789386637
"Psma5",1.65568433690329e-05,0.380093402826016,0.307,0.175,0.277409910648146
"Sra1",8.27320408585882e-06,0.379339398632032,0.485,0.329,0.138617534458565
"Tceal9",0.000472386969179835,0.379133000578467,0.273,0.167,1
"Khdrbs1",4.35280864901734e-05,0.377742876443083,0.213,0.105,0.729313089142855
"Fmnl2",1.57002270094371e-07,0.376916072146415,0.134,0.033,0.00263057303543118
"Pfkl",4.13374188604131e-06,0.376732898013749,0.284,0.152,0.0692608453006222
"Psmd4",1.09434031772302e-05,0.376620722507332,0.444,0.293,0.183356720234492
"Ms4a7",1.2526559408177e-06,0.376589428177099,0.078,0.01,0.0209882502884006
"Mrpl12",8.93796782549422e-09,0.376557417211216,0.157,0.044,0.000149755650916156
"Rpl10a",0.000196072889265014,0.37650633347381,0.402,0.275,1
"Rpl15",7.57147230390218e-05,0.374856830605896,0.57,0.527,1
"Selenof",0.000127516959499174,0.374571273384485,0.367,0.244,1
"Tmem126a",2.86319321365807e-07,0.373457335733035,0.136,0.036,0.0047972802294841
"Nab1",8.35281635491734e-05,0.372921836241876,0.201,0.1,1
"Tmem140",0.00671260661056624,0.372428038649724,0.219,0.139,1
"Pkig",4.80778887369344e-05,0.371835197611897,0.139,0.062,0.805545025787336
"Ncl",1.94751527421803e-07,0.371776315800271,0.388,0.226,0.0032630618419523
"Tmem33",8.02335186602263e-05,0.371709959973955,0.215,0.111,1
"Dnase1l1",4.33784833426086e-06,0.370823762835674,0.157,0.057,0.0726806488405406
"Psma3",2.76870653674772e-06,0.370372288988394,0.481,0.319,0.046389678023208
"Atg5",0.000469044214510358,0.369901388640777,0.206,0.113,1
"Clta",3.55087265372376e-06,0.36894631006578,0.711,0.62,0.0594948713131417
"Asna1",7.47612922098501e-09,0.368757655653666,0.19,0.064,0.000125262545097604
"Banf1",2.06568682560958e-10,0.368542738339973,0.224,0.08,3.46105827630886e-06
"Rpl6",1.80688215997569e-05,0.368096362094323,0.693,0.638,0.302743105903926
"Smim14",0.000371579438978833,0.367985004036635,0.349,0.244,1
"6530402F18Rik",0.000102061085887609,0.367648903585499,0.132,0.051,1
"Agpat4",1.82733308734514e-06,0.366865947828337,0.143,0.046,0.0306169658784678
"Rpl7a",0.0013642192079679,0.36676524372306,0.485,0.383,1
"Cndp2",3.47324852802709e-07,0.366742964828738,0.125,0.031,0.0058194279087094
"Tmem86a",1.04810073163974e-07,0.365380703851639,0.125,0.028,0.00175609277586239
"Rps12",2.3350039099486e-06,0.365247935683265,0.885,0.851,0.0391229905111887
"Pam16",7.48300794811186e-06,0.364947624715767,0.203,0.09,0.125377798170614
"Nfkbiz",0.0282237803219235,0.364396457563991,0.326,0.249,1
"Eif3d",2.95782838879429e-05,0.363991521399652,0.15,0.059,0.495584146542484
"Fubp1",4.596720408358e-06,0.362610572424444,0.198,0.087,0.0770180504420383
"Cct8",7.56888495293269e-07,0.362464511352031,0.224,0.098,0.0126816667386387
"Rhoa",1.36460002704529e-07,0.362440058649363,0.898,0.81,0.00228638734531439
"Bnip3l",0.00183255030514747,0.362178306817837,0.637,0.555,1
"Tbcb",6.3009988774345e-05,0.361751878951503,0.268,0.154,1
"Hnrnpa1",0.000146933441210429,0.361740063566915,0.185,0.093,1
"Gch1",0.000264636828534559,0.361679649905887,0.146,0.075,1
"Lyz2",0.0093662129556178,0.361315524966588,0.721,0.663,1
"Etf1",6.0281582820886e-06,0.360812735579577,0.332,0.19,0.101001792016395
"Cox7b",0.000730387679378293,0.359935218908404,0.46,0.344,1
"Comtd1",1.32271231448259e-05,0.359913738484308,0.182,0.077,0.221620448291559
"Atp5o",0.000152822018245201,0.359476612413186,0.316,0.198,1
"Ciapin1",0.000249706039307028,0.358783569771859,0.146,0.064,1
"Tcirg1",2.02531143047918e-10,0.358571019137438,0.236,0.09,3.39340930176787e-06
"Acsl5",0.00116376264679856,0.358292633686102,0.136,0.072,1
"Ubap1",1.80157055498297e-05,0.358172668487202,0.219,0.105,0.301853146487397
"Psma4",0.000118677978416254,0.358026241320503,0.284,0.167,1
"Plxnd1",1.39463899439203e-06,0.357751462168959,0.083,0.013,0.0233671763510384
"Hscb",2.22786615153053e-07,0.356020000777822,0.113,0.023,0.0037327897368894
"Snrnp27",0.000163410827453047,0.355680445499303,0.312,0.193,1
"Rpl28",3.50095096209519e-05,0.355642199073798,0.815,0.774,0.586584333699049
"Hsp90b1",5.24266292046828e-06,0.355342074152257,0.312,0.175,0.087840817232446
"Pbrm1",6.20659982822456e-05,0.355299551584324,0.213,0.108,1
"Atp6v1g1",1.79078838163483e-06,0.354886367454677,0.896,0.799,0.0300046593342915
"Lsm14a",1.21291045017466e-05,0.354531187547656,0.199,0.09,0.203223145926765
"Cox5a",7.58121566110813e-05,0.354246597138988,0.54,0.406,1
"Gm13571",2.79486928422465e-05,0.353878441967251,0.056,0.008,0.46828034857184
"Mien1",8.05330121013265e-05,0.353398260067544,0.492,0.357,1
"Ddx39",2.05586868351945e-08,0.353194035958123,0.155,0.044,0.000344460797923683
"Cd81",0.0013960158025914,0.353003720874945,0.187,0.103,1
"Lhfpl2",5.17229036139636e-06,0.352985976169425,0.113,0.031,0.0866617250051961
"Mrps17",1.49041483176852e-05,0.352324238836323,0.166,0.067,0.249719005062815
"Timm17a",7.21006784156504e-10,0.351852126618882,0.18,0.051,1.20804686685422e-05
"Cisd2",2.16994304187795e-08,0.351715281510408,0.323,0.17,0.000363573956666651
"Cct2",4.72307336834051e-05,0.351453202089649,0.187,0.087,0.791350942865452
"Tlr2",0.00165761292874382,0.350606243127196,0.302,0.201,1
"Rap1a",0.000383718607886626,0.349986686240544,0.464,0.337,1
"Itgav",6.38260575713858e-05,0.349605222580741,0.143,0.057,1
"Eya3",0.000298645463310517,0.349413421541316,0.083,0.026,1
"Ankrd66",4.75577548141255e-06,0.348921644684476,0.118,0.033,0.0796830181910673
"Inhba",0.031111257239736,0.348682952014696,0.067,0.031,1
"Fpr1",0.013157571263618,0.348605063341412,0.37,0.296,1
"Il12b",0.114304672850947,0.348385152867563,0.005,0,1
"Ube2i",2.43063877223111e-05,0.3480900237314,0.631,0.491,0.407253526287323
"1110008P14Rik",0.00196929471439254,0.347816286343715,0.349,0.257,1
"Trappc2l",0.000109384040656936,0.347559482266192,0.335,0.211,1
"Nhlrc3",2.49077836013919e-08,0.347279992387443,0.173,0.057,0.000417329914241321
"Psmb4",4.98818251025036e-05,0.347032514219793,0.37,0.237,0.835769979592448
"Znrf1",0.000167000831672376,0.345294113266443,0.291,0.175,1
"Txnl4a",0.000282882764212651,0.344899801846455,0.286,0.175,1
"Emp3",0.00874205038750766,0.344688643320193,0.287,0.206,1
"Fkbp15",0.0167914134913162,0.343118966406398,0.19,0.147,1
"Cipc",3.17593359942965e-06,0.342905797025468,0.086,0.015,0.0532127674584438
"Tbca",0.00157959690608152,0.342384866661436,0.245,0.154,1
"Mpst",0.000552875249119069,0.340900004058065,0.131,0.062,1
"Tcp1",5.22458843530828e-06,0.340292304382207,0.136,0.044,0.0875379792335902
"1810058I24Rik",0.000173275273480357,0.340111221202949,0.76,0.674,1
"Rnf7",8.85539093216186e-09,0.339865107047234,0.377,0.213,0.000148372075068372
"Wbp2",0.000106096730758386,0.339254907733063,0.247,0.136,1
"Riok3",0.000606883441081153,0.339200869464222,0.422,0.303,1
"Nme2",0.00492530286016125,0.338642824273483,0.395,0.293,1
"Rps6ka2",6.14380244918772e-07,0.338337729253233,0.086,0.013,0.010293941003614
"Ggct",0.000622623088159439,0.33816481317529,0.155,0.075,1
"Cxcl10",0.0014075445616024,0.337771141568768,0.078,0.028,1
"Plagl2",8.77426465692256e-05,0.336793325604087,0.101,0.031,1
"Anp32b",2.84574778626995e-05,0.335204859610308,0.4,0.262,0.47680504158953
"Atp5mpl",0.00047213719488625,0.334937281844858,0.596,0.488,1
"Rassf4",1.3679650164943e-05,0.334503681283209,0.131,0.044,0.229202538513621
"Slc22a4",1.42164494475955e-05,0.333943226400112,0.074,0.013,0.238196610494463
"Psmd11",9.20890815635812e-06,0.333793573048125,0.275,0.149,0.15429525615978
"Il2rg",8.25301733525126e-06,0.333513080226903,0.116,0.033,0.138279305452135
"Nktr",0.00730813502400139,0.332800568144707,0.353,0.26,1
"Sh3bp2",1.45019140867915e-06,0.332602688304884,0.153,0.051,0.0242979570524192
"Srsf10",2.80067510556464e-05,0.332545875891569,0.245,0.129,0.469253113937355
"Colgalt1",1.67341068795133e-05,0.332531241390733,0.113,0.033,0.280379960766245
"Tbrg1",0.000788049477996116,0.331745247617936,0.212,0.121,1
"Rpl18",4.13744097401304e-06,0.331668952016796,0.848,0.83,0.0693228235195885
"Rel",0.00323742580646029,0.331267261751823,0.282,0.188,1
"Cfdp1",5.2600608621089e-05,0.33117354848083,0.152,0.062,0.881323197446347
"Zc3h12c",2.35162134236047e-08,0.330337882115938,0.071,0.003,0.000394014155912497
"Rnf19b",0.000586163987321723,0.330116292983077,0.21,0.118,1
"Ggh",1.27430682570406e-06,0.330068898538145,0.212,0.09,0.0213510108646715
"Eif5b",0.000102082106092692,0.329652959698863,0.256,0.144,1
"Mirt1",0.0198202627191101,0.329252516483296,0.34,0.26,1
"Procr",6.93212442548119e-05,0.328836073202931,0.049,0.005,1
"Thrap3",0.00348894622103633,0.328718755140022,0.208,0.131,1
"Rbis",0.000191813228105215,0.328523530720552,0.252,0.144,1
"Mllt6",3.20206421573564e-05,0.327877642240407,0.081,0.018,0.536505859346507
"Vps35",0.000617145880923191,0.326478150965452,0.314,0.203,1
"Hmox2",7.96076749432236e-05,0.326341433997151,0.362,0.231,1
"Ppig",0.00198785082312961,0.325739028474099,0.254,0.165,1
"Cxcl16",0.00394051619374124,0.325719710679729,0.067,0.023,1
"Gm36043",4.22366767040738e-05,0.325372986917331,0.058,0.008,0.707675518176757
"Lasp1",0.000548460571000807,0.32507055176517,0.349,0.242,1
"Il12a",0.000155337092773814,0.325015982461485,0.079,0.021,1
"Yrdc",1.71752883794883e-08,0.324685222134706,0.102,0.015,0.000287771956798327
"Cited2",0.0371491006140053,0.32446872868671,0.326,0.316,1
"Arl6ip1",0.000180071551265949,0.324059475795434,0.571,0.437,1
"Rgcc",0.208414713640953,0.323341839536582,0.16,0.129,1
"Gnb1",0.000486190943495902,0.323137125261063,0.49,0.365,1
"Cln5",1.23375611634434e-07,0.322693583743297,0.277,0.134,0.00206715837293494
"Gclc",6.70749182512404e-06,0.322465704608186,0.086,0.018,0.112384025529953
"Ccl5",0.150993279944638,0.321048290667698,0.034,0.054,1
"Gtf2f1",9.20490726407279e-07,0.319934823579751,0.129,0.036,0.015422822120954
"Eif6",0.00150569942233422,0.318588634218914,0.282,0.19,1
"Psmc6",0.000863874036677239,0.318384734716047,0.314,0.206,1
"Prdx6",0.00482486612975218,0.318372624518133,0.559,0.463,1
"Lrrc8d",0.000412059012469209,0.318293498891259,0.189,0.098,1
"Eif3j1",2.43890700980696e-07,0.317937033461718,0.257,0.129,0.00408638869493157
